"Linear Acceleration"
"Time (sec)","Linear Acceleration2 (meter/sec**2)"
2.00416666666666,19.5907594480411
2.00833333333333,18.7303946674917
2.01249999999999,17.826285907843
2.01666666666666,16.8818470628174
2.02083333333333,15.9006355585848
2.025,14.8863334175583
2.02916666666666,13.8427272867813
2.03333333333333,12.7736873045789
2.0375,11.6831450528191
2.04166666666666,10.5750706840179
2.04583333333333,9.45344941294384
2.05,8.32225758359145
2.05416666666666,7.1854385018625
2.05833333333333,6.04687831813091
2.0625,4.91038214815302
2.06666666666666,3.77965079746876
2.07083333333333,2.65825824047926
2.075,1.54963026587706
2.07916666666666,0.45702441674431
2.08333333333333,-0.616488378912331
2.0875,-1.66804035987367
2.09166666666667,-2.69498138952585
2.09583333333333,-3.69489112379399
2.1,-4.66558880399674
2.10416666666667,-5.60514048065118
2.10833333333333,-6.51186364904354
2.1125,-7.38432927460681
2.11666666666667,-8.2213611779639
2.12083333333333,-9.02203289525694
2.125,-9.78566210232399
2.12916666666667,-10.5118027039495
2.13333333333333,-11.2002348466019
2.1375,-11.850952981968
2.14166666666667,-12.464152245563
2.14583333333333,-13.0402134253125
2.15,-13.5796867072194
2.15416666666667,-14.0832745335055
2.15833333333334,-14.5518137975051
2.1625,-14.9862576167215
2.16666666666667,-15.3876569864663
2.17083333333334,-15.7571424503145
2.175,-16.0959060791906
2.17916666666667,-16.4051839151932
2.18333333333334,-16.6862389701105
2.1875,-16.9403450855922
2.19166666666667,-17.1687715459461
2.19583333333334,-17.3727687325833
2.2,-17.5535547494015
2.20416666666667,-17.7123031252325
2.20833333333334,-17.8501316095564
2.2125,-17.9680920556953
2.21666666666667,-18.067161402936
2.22083333333334,-18.1482337071587
2.22500000000001,-18.2121133374481
2.22916666666667,-18.2595089172606
2.23333333333334,-18.2910286884537
2.23750000000001,-18.307176329489
2.24166666666667,-18.3083481284799
2.24583333333334,-18.2948307336804
2.25000000000001,-18.2667999308931
2.25416666666667,-18.2243201884252
2.25833333333334,-18.1673450217841
2.26250000000001,-18.0957181784508
2.26666666666667,-18.0091756026476
2.27083333333334,-17.9073482030955
2.27500000000001,-17.7897654265766
2.27916666666667,-17.6558596328086
2.28333333333334,-17.5049712949834
2.28750000000001,-17.336355070967
2.29166666666668,-17.1491866249756
2.29583333333334,-16.9425705152047
2.30000000000001,-16.7155487098789
2.30416666666668,-16.4671102147674
2.30833333333334,-16.1962014337564
2.31250000000001,-15.9017374845576
2.31666666666668,-15.5826143150216
2.32083333333334,-15.2377216661385
2.32500000000001,-14.8659567749183
2.32916666666668,-14.4662387713488
2.33333333333334,-14.0375236922233
2.33750000000001,-13.578819976472
2.34166666666668,-13.0892043351711
2.34583333333334,-12.5678378876791
2.35000000000001,-12.0139822864582
2.35416666666668,-11.4270158408678
2.35833333333335,-10.8064492421855
2.36250000000001,-10.1519408600774
2.36666666666668,-9.46331129315624
2.37083333333335,-8.74055700896902
2.37500000000001,-7.98386286361986
2.37916666666668,-7.19361326389044
2.38333333333335,-6.37040182068012
2.38750000000001,-5.51503927748988
2.39166666666668,-4.62855957519583
2.39583333333335,-3.71222392076593
2.40000000000001,-2.76752272455248
2.40416666666668,-1.79617537902098
2.40833333333335,-0.800127777543624
2.41250000000001,0.21845238254291
2.41666666666668,1.25718251966646
2.42083333333335,2.31347425154161
2.42500000000002,3.38454450563868
2.42916666666668,4.46742860920919
2.43333333333335,5.55899512645673
2.43750000000002,6.65596232673139
2.44166666666668,7.75491606746635
2.44583333333335,8.85232887809823
2.45000000000002,9.94458004250949
2.45416666666668,11.0279764491932
2.45833333333335,12.0987739754003
2.46250000000002,13.1531992162263
2.46666666666668,14.1874713041
2.47083333333335,15.1978236634072
2.47500000000002,16.1805254820322
2.47916666666668,17.1319027431337
2.48333333333335,18.048358673754
