"Linear Displacement"
"Time (sec)","Linear Displacement1 (meter)"
2.78333333333337,-1.26361226305954
2.78750000000003,-1.25915261333884
2.7916666666667,-1.25498704073312
2.79583333333337,-1.25111951271275
2.80000000000003,-1.24755357245968
2.8041666666667,-1.24429236000633
2.80833333333337,-1.24133863260242
2.81250000000003,-1.23869478411519
2.8166666666667,-1.23636286328721
2.82083333333337,-1.234344590695
2.82500000000004,-1.23264137427057
2.8291666666667,-1.2312543232658
2.83333333333337,-1.23018426055788
2.83750000000004,-1.22943173321067
2.8416666666667,-1.22899702122381
2.84583333333337,-1.22888014441702
2.85000000000004,-1.22908086741263
2.8541666666667,-1.22959870269406
2.85833333333337,-1.2304329117328
2.86250000000004,-1.23158250419016
2.8666666666667,-1.2330462352143
2.87083333333337,-1.23482260086689
2.87500000000004,-1.23690983172737
2.8791666666667,-1.23930588473689
2.88333333333337,-1.24200843335805
2.88750000000004,-1.24501485614084
2.89166666666671,-1.24832222379961
2.89583333333337,-1.25192728492092
2.90000000000004,-1.25582645043719
2.90416666666671,-1.26001577701603
2.90833333333337,-1.26449094953082
2.91250000000004,-1.26924726279316
2.91666666666671,-1.27427960274307
2.92083333333337,-1.27958242730756
2.92500000000004,-1.28514974715198
2.92916666666671,-1.29097510656208
2.93333333333337,-1.29705156470646
2.93750000000004,-1.30337167753955
2.94166666666671,-1.309927480614
2.94583333333337,-1.31671047307766
2.95000000000004,-1.32371160313445
2.95416666666671,-1.33092125524949
2.95833333333338,-1.33832923937709
2.96250000000004,-1.34592478248489
2.96666666666671,-1.35369652263896
2.97083333333338,-1.36163250590228
2.97500000000004,-1.36972018628297
2.97916666666671,-1.37794642894948
2.98333333333338,-1.38629751690617
2.98750000000004,-1.39475916129675
2.99166666666671,-1.40331651547331
2.99583333333338,-1.41195419293601
3.00000000000004,-1.42065628921403
3.00416666666671,-1.42940640772213
3.00833333333338,-1.43818768958834
3.01250000000004,-1.44698284741074
3.01666666666671,-1.4557742028617
3.02083333333338,-1.46454372801985
3.02500000000005,-1.47327309027286
3.02916666666671,-1.48194370059804
3.03333333333338,-1.49053676499451
3.03750000000005,-1.49903333880949
3.04166666666671,-1.50741438367339
3.04583333333338,-1.51566082673375
3.05000000000005,-1.52375362185701
3.05416666666671,-1.53167381244996
3.05833333333338,-1.5394025955392
3.06250000000005,-1.54692138673764
3.06666666666671,-1.55421188572119
3.07083333333338,-1.56125614183677
3.07500000000005,-1.56803661946447
3.07916666666671,-1.57453626276092
3.08333333333338,-1.58073855941889
3.08750000000005,-1.58662760308831
3.09166666666672,-1.59218815411609
3.09583333333338,-1.59740569827722
3.10000000000005,-1.60226650318513
3.10416666666672,-1.606757672087
3.10833333333338,-1.61086719476844
3.11250000000005,-1.61458399531033
3.11666666666672,-1.61789797646132
3.12083333333338,-1.62080006040868
3.12500000000005,-1.62328222575058
3.12916666666672,-1.62533754049318
3.13333333333338,-1.6269601909154
3.13750000000005,-1.62814550616454
3.14166666666672,-1.62888997846518
3.14583333333338,-1.6291912788434
3.15000000000005,-1.62904826828753
3.15416666666672,-1.62846100428563
3.15833333333339,-1.62743074269915
3.16250000000005,-1.62595993495134
3.16666666666672,-1.62405222052785
3.17083333333339,-1.62171241480676
3.17500000000005,-1.61894649225504
3.17916666666672,-1.61576156504807
3.18333333333339,-1.61216585719013
3.18750000000005,-1.60816867423448
3.19166666666672,-1.6037803687233
3.19583333333339,-1.59901230149027
3.20000000000005,-1.593876798991
3.20416666666672,-1.58838710684968
3.20833333333339,-1.58255733983422
3.21250000000005,-1.57640242849506
3.21666666666672,-1.56993806272713
3.22083333333339,-1.56318063253725
3.22500000000006,-1.55614716632206
3.22916666666672,-1.54885526698358
3.23333333333339,-1.54132304622943
3.23750000000006,-1.53356905742377
3.24166666666672,-1.52561222737187
3.24583333333339,-1.5174717874343
3.25000000000006,-1.50916720437889
3.25416666666672,-1.50071811138519
3.25833333333339,-1.49214423962041
3.26250000000006,-1.48346535080534
3.26666666666672,-1.47470117118382
3.27083333333339,-1.46587132729983
3.27500000000006,-1.4569952839724
3.27916666666672,-1.44809228483901
3.28333333333339,-1.43918129581499
3.28750000000006,-1.43028095178816
3.29166666666673,-1.42140950683543
3.29583333333339,-1.41258478821258
3.30000000000006,-1.40382415432853
3.30416666666673,-1.39514445687408
3.30833333333339,-1.38656200723098
3.31250000000006,-1.37809254724207
3.31666666666673,-1.36975122437795
3.32083333333339,-1.36155257129018
3.32500000000006,-1.35351048969692
3.32916666666673,-1.34563823850469
3.33333333333339,-1.33794842602969
3.33750000000006,-1.3304530061457
3.34166666666673,-1.32316327815194
3.34583333333339,-1.31608989012513
3.35000000000006,-1.30924284549492
3.35416666666673,-1.30263151256141
3.3583333333334,-1.29626463665714
3.36250000000006,-1.29015035464513
3.36666666666673,-1.28429621143662
